id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,RightClickDisabled,PopUpWindow,IframeOrFrame,MissingTitle,ImagesOnlyInForm
4261,1,0,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,19,0,0,0,0,0.285714286,0,1,0,0,0,0,0,0,0,0
4262,1,0,7,81,4,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,59,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0
4263,3,1,4,114,2,0,0,0,5,0,1,0,0,2,1,0,0,0,0,0,24,31,51,0,1,0,0.333333333,0,1,1,0,0,0,0,0,0,0
4264,2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,20,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
4265,3,1,7,82,0,0,0,0,3,0,0,0,0,9,1,1,0,0,1,0,24,51,0,0,0,0,0.483606557,0,0,0,0,0,0,0,0,0,0
4266,3,2,5,121,5,4,0,0,0,0,0,0,0,20,1,1,0,1,1,0,66,48,0,0,0,0,0.090909091,0,1,1,0,0,1,0,1,0,0
4267,3,1,5,75,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,46,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
4268,1,0,2,32,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,14,11,0,0,0,0,0.428571429,0,1,0,0,0,0,0,0,0,0
4269,4,0,5,66,0,0,0,0,0,0,0,0,0,10,1,1,1,0,1,0,13,46,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4270,1,0,2,28,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,7,0,0,0,0,0.226415094,0,1,0,1,0,0,0,0,0,0
4271,2,0,2,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4272,2,1,11,133,0,0,0,0,0,0,0,0,0,31,1,1,0,0,0,0,18,108,0,0,0,0,0.590909091,0,1,0,0,0,0,0,1,0,0
4273,3,0,4,60,0,0,0,0,0,0,0,0,0,12,1,1,1,0,0,0,14,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4274,1,0,5,53,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,18,28,0,0,0,0,0.464285714,0,1,1,0,0,0,0,0,0,0
4275,2,1,3,30,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,14,9,0,0,0,0,0.166666667,0,1,0,0,0,0,0,0,0,0
4276,3,1,4,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,24,0,0,0,1,0.166666667,0,1,0,0,0,0,0,0,0,0
4277,2,0,1,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4278,2,1,3,71,0,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,27,37,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
4279,3,1,1,48,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,12,0,0,0,0,0.1,0,1,0,1,0,0,0,0,0,0
4280,4,1,3,81,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,45,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
4281,4,1,5,160,2,0,0,0,7,0,2,2,0,4,1,1,0,0,1,0,18,39,95,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0
4282,2,0,4,64,1,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,10,47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4283,2,1,2,104,0,0,0,0,1,0,3,3,0,6,0,0,0,0,0,0,16,4,75,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4284,2,1,0,32,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,14,1,9,0,0,0,0.684210526,0,1,1,0,1,0,0,1,0,0
4285,3,1,7,85,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,22,56,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
4286,2,0,5,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,35,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
4287,4,1,5,83,1,0,0,1,0,0,0,0,0,5,1,1,0,0,1,0,26,50,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4288,1,0,5,60,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,17,36,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
4289,2,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4290,2,0,2,66,0,0,0,0,0,0,2,1,0,4,1,0,0,0,0,0,9,25,24,0,0,0,0.125,0,1,0,1,0,0,0,0,0,0
4291,2,0,3,48,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,15,26,0,0,0,0,0.9,1,1,1,0,0,0,0,0,0,0
4292,3,1,2,42,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,30,5,0,0,0,0,0.166666667,0,1,0,0,0,0,0,0,0,0
4293,5,0,4,168,2,0,0,0,1,0,2,1,0,52,1,0,1,0,1,0,14,26,120,0,2,0,0,0,1,1,0,0,0,0,0,0,0
4294,3,1,2,45,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,21,0,0,0,0,0.611111111,0,1,0,0,0,0,0,0,0,0
4295,3,1,1,78,1,0,0,0,1,0,2,1,0,5,1,0,0,0,0,0,24,27,19,0,0,0,0.260869565,0,1,1,0,0,0,0,0,0,0
4296,2,0,5,62,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,24,31,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
4297,2,0,4,84,1,1,0,0,3,0,0,0,0,12,1,1,0,0,0,0,26,51,0,0,0,0,0.057692308,0,1,0,0,0,0,0,0,0,0
4298,3,1,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,26,0,0,0,0,0.096774194,0,1,1,0,1,0,0,0,0,0
4299,2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4300,3,1,2,67,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,25,15,19,0,0,0,0.204545455,0,1,1,0,1,0,0,1,0,0
4301,3,1,5,81,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4302,2,0,5,53,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,15,31,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
4303,2,1,7,71,2,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,15,49,0,0,0,0,0.896551724,1,0,0,0,0,0,0,1,0,0
4304,1,0,4,97,9,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,8,82,0,0,0,0,0.039215686,0,1,1,0,0,0,0,0,0,0
4305,3,0,6,80,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,23,50,0,0,1,0,0.945578231,1,1,1,0,1,0,0,1,0,0
4306,1,0,5,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,30,0,0,0,0,0.325,0,1,0,0,0,0,0,1,0,0
4307,1,0,5,116,11,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,16,93,0,0,0,0,0.492063492,0,1,0,1,0,0,0,1,0,0
4308,3,1,5,93,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,19,67,0,0,0,0,0.04,0,1,1,0,0,0,0,1,0,0
4309,2,1,5,99,12,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,15,77,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
4310,1,0,4,71,5,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4311,3,1,3,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,28,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4312,3,1,4,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,42,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
4313,2,0,1,108,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,18,13,69,0,1,0,0.25,0,1,0,0,0,0,0,0,0,0
4314,3,1,4,53,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,19,27,0,0,0,0,0.631578947,0,0,0,0,0,0,0,1,0,0
4315,1,0,4,75,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,16,52,0,0,0,0,0.394736842,0,1,0,0,0,0,0,1,0,0
4316,2,0,4,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,32,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
4317,3,1,2,69,0,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,20,18,23,0,0,0,0.02631579,0,1,1,0,0,0,0,0,0,0
4318,2,1,3,103,9,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,16,80,0,0,0,0,0.368421053,0,0,0,0,0,0,0,0,1,0
4319,2,0,2,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,16,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4320,2,0,4,73,1,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,13,53,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4321,1,0,2,64,7,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,12,45,0,0,0,0,0.364705882,0,1,1,0,0,0,0,0,0,0
4322,3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4323,4,1,3,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,24,0,0,0,0,0.315789474,1,1,0,0,0,0,0,1,0,0
4324,3,1,1,43,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,18,10,7,0,0,0,0.578947368,0,0,0,0,0,0,0,1,0,0
4325,1,0,4,51,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,10,34,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0
4326,3,1,4,87,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,15,33,31,0,1,1,1,1,1,0,0,0,0,0,0,0,0
4327,3,0,4,59,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,26,26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4328,2,1,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,12,0,0,0,0,0.117647059,0,1,0,0,0,0,0,0,0,0
4329,3,1,2,84,0,0,0,0,1,0,3,2,0,4,1,0,0,0,1,0,26,13,37,0,0,0,0.146853147,0,1,1,0,0,0,0,1,0,0
4330,2,1,5,113,3,0,0,0,2,0,3,2,0,16,1,1,0,0,1,0,17,44,44,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4331,2,1,4,110,2,0,0,0,2,0,6,5,0,13,1,1,0,0,0,0,16,25,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4332,1,0,4,71,0,0,0,0,1,0,0,0,0,15,1,1,0,0,1,0,18,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4333,2,0,1,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,12,0,0,0,0,0.714285714,1,1,0,0,0,0,0,1,0,0
4334,3,0,4,63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,39,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
4335,2,0,2,46,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,17,22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4336,4,1,2,168,2,0,0,0,1,0,2,1,0,41,1,0,0,0,0,0,23,17,120,0,2,0,0,0,1,1,0,0,0,0,0,0,0
4337,1,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.228571429,0,1,0,0,0,0,0,1,0,0
4338,2,1,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,14,0,0,0,0,0.071428571,0,1,0,0,0,0,0,1,0,0
4339,2,0,4,56,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,23,26,0,0,0,0,0.166666667,1,1,1,0,0,0,0,0,0,0
4340,1,0,4,70,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,13,50,0,0,1,0,0.450980392,0,1,0,0,0,0,0,1,0,0
4341,3,0,2,79,0,0,0,0,0,0,2,1,0,3,1,1,0,0,1,0,18,15,38,0,0,0,0.0625,0,1,0,0,0,0,0,0,0,0
4342,3,1,3,90,5,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,21,62,0,0,0,0,0.309859155,0,1,0,0,0,0,0,1,0,0
4343,1,0,2,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,5,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0
4344,2,1,4,62,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,23,32,0,0,0,0,0.176470588,0,1,0,0,0,0,0,1,0,0
4345,3,0,4,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4346,2,0,3,62,0,0,0,0,0,0,2,1,0,7,1,1,0,0,0,0,14,29,11,0,0,0,0.210526316,0,1,0,0,0,0,0,0,0,0
4347,1,0,4,93,1,1,0,0,0,0,2,1,0,4,1,0,0,0,0,0,16,36,33,0,0,0,0.166666667,0,1,0,0,0,0,0,0,0,0
4348,2,0,2,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4349,1,0,6,76,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,12,57,0,0,0,0,0.307692308,0,1,0,0,0,0,0,0,0,0
4350,3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,0,0.142857143,1,1,0,0,0,0,0,1,0,0
4351,1,0,3,31,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,8,16,0,0,0,1,0.022857143,0,1,0,0,0,0,0,0,0,0
4352,1,0,5,50,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,17,26,0,0,0,0,0.553846154,0,1,0,0,0,0,0,1,0,0
4353,2,1,4,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,28,0,0,0,0,0.117647059,0,0,0,1,0,0,0,0,0,0
4354,4,0,3,205,0,0,0,0,6,0,19,7,0,9,1,0,1,0,0,0,12,22,163,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4355,3,0,6,95,1,0,0,0,1,0,1,0,0,2,1,1,0,0,1,0,19,48,20,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0
4356,2,0,2,60,0,0,0,0,0,0,2,1,0,5,1,0,0,0,1,0,15,12,25,0,0,0,0.166666667,0,1,0,0,0,0,0,1,0,0
4357,1,0,5,53,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,17,29,0,0,0,0,0.108974359,0,0,0,0,0,0,0,1,0,0
4358,1,0,3,61,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,30,0,0,0,0,0.35,0,1,1,0,0,0,0,1,0,0
4359,7,6,3,62,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,46,9,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
4360,1,0,7,132,2,1,0,0,0,0,1,0,0,43,1,1,0,0,1,0,14,76,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4361,2,1,5,58,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,19,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4362,5,1,5,62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,18,37,0,0,1,0,0.384615385,1,1,0,0,0,0,0,1,0,0
4363,3,0,4,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,36,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4364,2,1,0,71,0,0,0,0,3,0,3,1,0,7,1,0,0,0,0,0,17,1,45,0,0,0,0.132530121,0,1,0,0,0,0,0,1,0,1
4365,3,1,4,84,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,26,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4366,1,0,3,171,14,0,0,0,0,3,5,4,0,12,1,1,0,0,1,0,12,54,97,0,0,0,0.473684211,0,1,1,0,0,0,0,0,0,0
4367,2,0,5,78,6,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,22,49,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
4368,2,1,4,95,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13,75,0,0,0,0,0.327272727,0,1,0,0,0,0,0,0,0,0
4369,2,1,4,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4370,1,0,2,55,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,18,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4371,4,1,2,90,0,0,0,0,0,0,2,1,0,10,1,0,0,0,0,0,37,23,22,0,0,0,0.352112676,0,1,0,1,0,0,0,1,0,0
4372,2,0,2,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4373,3,0,5,216,0,0,0,0,0,0,0,0,0,31,1,1,0,0,1,0,28,46,134,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4374,5,0,3,94,0,0,0,0,0,0,0,0,0,32,1,1,0,0,1,0,10,77,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4375,4,2,1,58,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,17,15,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4376,2,0,1,68,0,0,0,0,0,0,4,3,0,5,1,0,0,0,0,0,12,10,38,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
4377,3,1,5,64,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,41,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
4378,1,0,5,60,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,14,39,0,0,0,0,0.380952381,0,0,0,0,0,0,0,0,0,0
4379,3,1,3,72,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,18,47,0,0,0,0,0.322580645,0,0,0,0,0,0,0,0,0,0
4380,5,2,4,83,1,1,0,0,0,0,0,0,0,6,1,1,0,1,0,0,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,3,2,2,32,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,15,10,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
4382,1,0,3,44,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,21,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0
4383,1,0,5,80,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,58,0,0,0,0,0.25,0,1,0,0,0,0,0,1,0,0
4384,2,0,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,26,0,0,0,0,0.105263158,0,1,0,0,0,1,0,0,0,0
4385,1,0,4,79,1,0,0,0,0,0,0,0,0,27,1,1,0,0,0,0,13,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4386,3,1,2,65,0,0,0,0,0,0,2,1,0,13,1,0,0,0,0,0,14,20,23,0,0,0,0.125,0,1,0,0,0,0,0,0,0,0
4387,2,1,2,37,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4388,2,1,6,47,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,13,27,0,0,0,0,0.222222222,0,0,0,0,0,0,0,1,0,0
4389,1,0,2,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,22,0,0,0,0,0.222222222,0,1,1,0,0,0,0,0,0,0
4390,3,2,5,121,5,4,0,0,0,0,0,0,0,17,1,1,0,1,1,0,66,48,0,0,0,0,0.090909091,0,1,1,0,0,1,0,1,0,0
4391,4,0,4,101,2,0,0,0,0,0,0,0,0,20,1,1,1,0,0,0,13,47,33,0,2,0,0.035714286,1,1,0,0,0,0,0,1,0,0
4392,3,0,5,48,0,0,0,1,0,0,0,0,0,9,1,0,1,0,0,0,12,29,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
4393,1,0,2,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,12,0,0,0,0,0.625,0,0,0,0,0,0,0,1,0,0
4394,1,0,3,64,1,0,0,0,3,0,0,0,0,3,1,1,0,0,0,0,11,46,0,0,0,0,0.891891892,0,0,0,0,0,0,0,1,0,0
4395,2,0,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4396,4,2,3,64,4,4,0,0,0,0,0,0,0,9,1,0,0,0,1,0,35,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4397,2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,22,0,0,1,0,0.111111111,1,1,0,0,0,0,0,0,0,0
4398,1,0,3,113,11,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,91,0,0,0,0,0.246575343,0,1,1,0,0,0,0,1,0,0
4399,2,1,2,45,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,21,17,0,0,0,0,0.148148148,0,1,1,0,0,0,0,1,0,0
4400,3,1,4,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,35,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4401,1,0,2,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,17,0,0,0,0,0.190476191,0,1,1,1,0,0,0,0,0,0
4402,1,0,3,101,0,0,0,0,0,1,6,5,0,12,1,0,0,0,1,0,10,16,67,0,0,0,0.967213115,1,1,1,0,1,0,0,1,0,0
4403,2,0,2,112,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,89,0,0,0,0,0.619047619,0,1,0,0,0,0,0,0,0,0
4404,4,1,4,71,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,14,50,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4405,2,1,3,68,0,0,0,0,0,0,0,0,0,19,1,1,0,0,1,0,19,42,0,0,0,0,0.304347826,1,1,0,0,0,0,0,1,0,0
4406,1,0,3,67,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,22,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4407,3,1,9,91,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,22,62,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
4408,1,0,2,31,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,11,13,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0
4409,1,0,3,81,7,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,13,61,0,0,0,0,0.381818182,0,1,0,0,0,0,0,1,0,0
4410,2,1,2,74,0,0,0,0,1,0,2,1,0,9,1,0,0,0,1,0,22,19,25,0,0,0,0.196078431,0,1,0,0,0,0,0,0,0,0
4411,3,1,4,74,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,43,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
4412,2,1,2,63,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,17,29,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4413,3,0,3,72,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4414,3,1,7,67,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,17,43,0,0,0,0,0.136363636,0,1,1,0,0,0,0,1,0,0
4415,1,0,5,70,5,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,14,49,0,0,0,0,0.977777778,1,1,1,1,0,0,0,1,0,0
4416,3,1,4,99,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,74,0,0,0,0,0.381818182,0,0,0,0,0,0,0,1,0,0
4417,2,1,5,60,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,23,30,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
4418,3,0,7,86,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,61,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4419,2,0,3,105,10,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,14,84,0,0,0,0,0.379310345,0,1,0,1,0,0,0,1,0,0
4420,2,1,4,174,20,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,15,152,0,0,0,1,0.188679245,0,0,0,1,0,0,0,1,0,0
4421,3,1,5,77,0,0,0,0,1,0,1,0,0,8,1,1,0,0,1,0,20,33,16,0,0,0,0.076923077,0,1,0,0,0,0,0,0,0,0
4422,2,1,3,50,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,22,0,0,0,0,0.529411765,0,1,0,0,0,0,0,1,0,0
4423,1,0,4,38,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,0,0,0.325,0,1,0,0,0,0,0,1,0,0
4424,2,0,3,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,19,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4425,2,1,6,100,6,0,0,0,0,0,1,0,0,8,1,1,0,0,1,0,12,64,16,0,0,0,0.357142857,1,1,0,0,0,0,0,1,0,0
4426,3,0,4,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4427,2,1,3,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,9,0,0,0,0,0.170731707,0,1,1,0,1,0,0,0,0,0
4428,3,1,1,104,8,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,76,0,0,0,0,0.794117647,0,0,0,0,0,0,0,0,0,0
4429,2,0,4,44,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,25,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4430,1,0,3,80,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,12,61,0,0,0,0,0.607142857,0,1,0,0,0,0,0,1,0,0
4431,2,0,4,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,25,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
4432,2,1,5,79,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,19,53,0,0,0,0,0.777777778,1,1,1,0,0,0,0,0,0,0
4433,2,0,3,46,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,11,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
